network,geoname_id,registered_country_geoname_id,represented_country_geoname_id,is_anonymous_proxy,is_satellite_provider,is_anycast
5.253.92.0/22,2921044,2921044,,0,0,
5.253.96.0/22,130758,130758,,0,0,
5.253.100.0/22,2017370,2017370,,0,0,
5.253.104.0/21,2635167,2635167,,0,0,
5.253.112.0/23,2635167,2635167,,0,0,
5.253.114.0/24,2635167,2635167,,0,0,
5.253.115.0/24,2921044,2635167,,0,0,
5.253.116.0/22,2635167,798549,,0,0,
5.253.120.0/22,798544,798544,,0,0,
5.253.124.0/22,2963597,2963597,,0,0,
5.253.128.0/22,2264397,2264397,,0,0,
5.253.132.0/22,3017382,3017382,,0,0,
5.253.136.0/24,6252001,2782113,,0,0,
5.253.137.0/24,1861060,2782113,,0,0,
5.253.138.0/24,6252001,2782113,,0,0,
5.253.139.0/24,298795,2782113,,0,0,
5.253.140.0/22,298795,298795,,0,0,
5.253.144.0/22,2017370,2017370,,0,0,
5.253.148.0/22,2750405,2750405,,0,0,
5.253.152.0/22,3017382,3017382,,0,0,
5.253.156.0/22,2510769,2510769,,0,0,
5.253.160.0/22,2635167,3582678,,0,0,
5.253.164.0/22,2017370,2017370,,0,0,
5.253.168.0/22,298795,2635167,,0,0,
5.253.172.0/22,298795,298795,,0,0,
5.253.176.0/22,453733,453733,,0,0,
5.253.180.0/22,2264397,2264397,,0,0,
5.253.184.0/23,6252001,6252001,,0,0,
5.253.186.0/24,2750405,6252001,,0,0,
5.253.187.0/24,6252001,6252001,,0,0,
5.253.188.0/32,630336,798549,,0,0,
5.253.188.1/32,2921044,798549,,0,0,
5.253.188.2/31,2921044,798549,,0,0,
5.253.188.4/30,2921044,798549,,0,0,
5.253.188.8/29,2921044,798549,,0,0,
5.253.188.16/28,2921044,798549,,0,0,
5.253.188.32/27,2921044,798549,,0,0,
5.253.188.64/26,2921044,798549,,0,0,
5.253.188.128/25,2921044,798549,,0,0,
5.253.189.0/24,2750405,798549,,0,0,
5.253.190.0/24,3144096,798549,,0,0,
5.253.191.0/24,2750405,798549,,0,0,
5.253.192.0/22,2921044,2921044,,0,0,
5.253.196.0/22,3175395,3175395,,0,0,
5.253.200.0/22,2635167,290557,,0,0,
5.253.204.0/24,2960313,798549,,0,0,
5.253.205.0/24,2802361,798549,,0,0,
5.253.206.0/24,798544,798549,,0,0,
5.253.207.0/24,2782113,798549,,0,0,
5.253.208.0/22,2658434,2658434,,0,0,
5.253.212.0/22,3175395,3175395,,0,0,
5.253.216.0/22,2782113,2782113,,0,0,
5.253.220.0/22,298795,298795,,0,0,
5.253.224.0/24,2635167,2635167,,0,0,
5.253.225.0/24,130758,130758,,0,0,
5.253.226.0/24,798544,2750405,,0,0,
5.253.227.0/26,1733045,2921044,,0,0,
5.253.227.64/26,3895114,2921044,,0,0,
5.253.227.128/26,2186224,2921044,,0,0,
5.253.227.192/26,3202326,2921044,,0,0,
5.253.228.0/23,6252001,1522867,,0,0,
5.253.230.0/24,798544,798544,,0,0,
5.253.231.0/24,6252001,2802361,,0,0,
5.253.232.0/22,6252001,2921044,,0,0,
5.253.236.0/22,3017382,2921044,,0,0,
5.253.240.0/22,2921044,2921044,,0,0,
5.253.244.0/24,2921044,2921044,,0,0,
5.253.245.0/24,2750405,2921044,,0,0,
5.253.246.0/26,2750405,2921044,,0,0,
5.253.246.64/27,2750405,2921044,,0,0,
5.253.246.96/27,2921044,2921044,,0,0,
5.253.246.128/25,2750405,2921044,,0,0,
5.253.247.0/24,2921044,2921044,,0,0,
5.253.248.0/22,298795,298795,,0,0,
5.253.252.0/22,2635167,2635167,,0,0,
5.254.0.0/24,6252001,2635167,,0,0,
5.254.1.0/24,2635167,2635167,,0,0,
5.254.2.0/24,2635167,2635167,,0,0,
5.254.3.0/24,6252001,2635167,,0,0,
5.254.4.0/23,6252001,2635167,,0,0,
5.254.6.0/23,2921044,2635167,,0,0,
5.254.8.0/24,2635167,2635167,,0,0,
5.254.9.0/24,2921044,2635167,,0,0,
5.254.10.0/23,2921044,2635167,,0,0,
5.254.12.0/23,2921044,2635167,,0,0,
5.254.14.0/24,2921044,2635167,,0,0,
5.254.15.0/24,2750405,2635167,,0,0,
5.254.16.0/23,2921044,2635167,,0,0,
5.254.18.0/24,2921044,2635167,,0,0,
5.254.19.0/24,2782113,2635167,,0,0,
5.254.20.0/24,2921044,2635167,,0,0,
5.254.21.0/24,6252001,2635167,,0,0,
5.254.22.0/24,6252001,2635167,,0,0,
5.254.23.0/24,2921044,2635167,,0,0,
5.254.24.0/24,2510769,2635167,,0,0,
5.254.25.0/24,2921044,2635167,,0,0,
5.254.26.0/24,2750405,2635167,,0,0,
5.254.27.0/24,2921044,2635167,,0,0,
5.254.28.0/24,2921044,2635167,,0,0,
5.254.29.0/24,6252001,2635167,,0,0,
5.254.30.0/23,2510769,2635167,,0,0,
5.254.32.0/22,6252001,2635167,,0,0,
5.254.36.0/23,6252001,2635167,,0,0,
5.254.38.0/24,6252001,2635167,,0,0,
5.254.39.0/24,2750405,2635167,,0,0,
5.254.40.0/22,6252001,2635167,,0,0,
5.254.44.0/24,2635167,2635167,,0,0,
5.254.45.0/24,6252001,2635167,,0,0,
5.254.46.0/23,6252001,2635167,,0,0,
5.254.48.0/24,2750405,2635167,,0,0,
5.254.49.0/24,798549,2635167,,0,0,
5.254.50.0/24,798549,2635167,,0,0,
5.254.51.0/24,2782113,2635167,,0,0,
5.254.52.0/24,798549,2635167,,0,0,
5.254.53.0/24,2782113,2635167,,0,0,
5.254.54.0/24,798549,2635167,,0,0,
5.254.55.0/24,2635167,2635167,,0,0,
5.254.56.0/23,798549,2635167,,0,0,
5.254.58.0/24,2635167,2635167,,0,0,
5.254.59.0/24,798549,2635167,,0,0,
5.254.60.0/24,3077311,2635167,,0,0,
5.254.61.0/24,2921044,2635167,,0,0,
5.254.62.0/23,6252001,2635167,,0,0,
5.254.64.0/24,6252001,2635167,,0,0,
5.254.65.0/24,2921044,2635167,,0,0,
5.254.66.0/23,798549,2635167,,0,0,
5.254.68.0/24,2921044,2635167,,0,0,
5.254.69.0/24,798549,2635167,,0,0,
5.254.70.0/24,2750405,2635167,,0,0,
5.254.71.0/24,6252001,2635167,,0,0,
5.254.72.0/24,2921044,2635167,,0,0,
5.254.73.0/24,2750405,2635167,,0,0,
5.254.74.0/23,6252001,2635167,,0,0,
5.254.76.0/23,6252001,2635167,,0,0,
5.254.78.0/24,2635167,2635167,,0,0,
5.254.79.0/24,6252001,2635167,,0,0,
5.254.80.0/24,2782113,2635167,,0,0,
5.254.81.0/24,6252001,2635167,,0,0,
5.254.82.0/24,2921044,2635167,,0,0,
5.254.83.0/24,2782113,2635167,,0,0,
5.254.84.0/24,6252001,2635167,,0,0,
5.254.85.0/24,2921044,2635167,,0,0,
5.254.86.0/24,2921044,2635167,,0,0,
5.254.87.0/24,6252001,2635167,,0,0,
5.254.88.0/23,2921044,2635167,,0,0,
5.254.90.0/23,6252001,2635167,,0,0,
5.254.92.0/22,798549,2635167,,0,0,
5.254.96.0/21,798549,2635167,,0,0,
5.254.104.0/23,2921044,2635167,,0,0,
5.254.106.0/23,2635167,2635167,,0,0,
5.254.108.0/22,6252001,2635167,,0,0,
5.254.112.0/24,2635167,2635167,,0,0,
5.254.113.0/24,798549,2635167,,0,0,
5.254.114.0/23,6252001,2635167,,0,0,
5.254.116.0/24,798549,2635167,,0,0,
5.254.117.0/24,2750405,2635167,,0,0,
5.254.118.0/24,798549,2635167,,0,0,
5.254.119.0/24,6252001,2635167,,0,0,
5.254.120.0/22,2921044,2635167,,0,0,
5.254.124.0/24,2750405,2635167,,0,0,
5.254.125.0/24,798549,2635167,,0,0,
5.254.126.0/23,6252001,2635167,,0,0,
5.254.128.0/19,1819730,1819730,,0,0,
5.254.160.0/21,2635167,2635167,,0,0,
5.254.168.0/21,2661886,2661886,,0,0,
5.254.176.0/21,2017370,2017370,,0,0,
5.254.184.0/27,2782113,2782113,,0,0,
5.254.184.32/28,2782113,2782113,,0,0,
5.254.184.48/32,2782113,2782113,,0,0,
5.254.184.50/31,2782113,2782113,,0,0,
5.254.184.52/30,2782113,2782113,,0,0,
5.254.184.56/29,2782113,2782113,,0,0,
5.254.184.64/26,2782113,2782113,,0,0,
5.254.184.128/25,2782113,2782113,,0,0,
5.254.185.0/24,2782113,2782113,,0,0,
5.254.186.0/23,2782113,2782113,,0,0,
5.254.188.0/22,2782113,2782113,,0,0,
5.254.192.0/19,2661886,2661886,,0,0,
5.254.224.0/19,2017370,2017370,,0,0,
5.255.0.0/19,69543,69543,,0,0,
5.255.32.0/20,690791,690791,,0,0,
5.255.48.0/21,2635167,2635167,,0,0,
5.255.56.0/24,2658434,2658434,,0,0,
5.255.57.0/24,298795,614540,,0,0,
5.255.58.0/23,2635167,2635167,,0,0,
5.255.60.0/24,2635167,2635167,,0,0,
5.255.61.0/24,298795,614540,,0,0,
5.255.62.0/23,298795,614540,,0,0,
5.255.64.0/18,2750405,2750405,,0,0,
5.255.128.0/21,2802361,2802361,,0,0,
5.255.136.0/21,2635167,2635167,,0,0,
5.255.144.0/23,2510769,2510769,,0,0,
5.255.146.0/25,2510769,2510769,,0,0,
5.255.146.128/27,2510769,2510769,,0,0,
5.255.146.160/29,2510769,2510769,,0,0,
5.255.146.168/32,2510769,2510769,,0,0,
5.255.146.169/32,3017382,2510769,,0,0,
5.255.146.170/31,2510769,2510769,,0,0,
5.255.146.172/30,2510769,2510769,,0,0,
5.255.146.176/28,2510769,2510769,,0,0,
5.255.146.192/26,2510769,2510769,,0,0,
5.255.147.0/24,2510769,2510769,,0,0,
5.255.148.0/22,2510769,2510769,,0,0,
5.255.152.0/21,2750405,2750405,,0,0,
5.255.160.0/19,690791,690791,,0,0,
5.255.192.0/23,2017370,2017370,,0,0,
5.255.194.0/24,2017370,2017370,,0,0,
5.255.195.0/27,298795,2017370,,0,0,
5.255.195.32/27,2017370,2017370,,0,0,
5.255.195.64/26,2017370,2017370,,0,0,
5.255.195.128/25,2017370,2017370,,0,0,
5.255.196.0/22,2017370,2017370,,0,0,
5.255.200.0/21,2017370,2017370,,0,0,
5.255.208.0/20,2017370,2017370,,0,0,
5.255.224.0/20,2017370,2017370,,0,0,
5.255.240.0/21,2017370,2017370,,0,0,
5.255.248.0/23,2017370,2017370,,0,0,
5.255.250.0/24,2017370,2017370,,0,0,
5.255.251.0/25,2921044,2017370,,0,0,
5.255.251.128/25,298795,2017370,,0,0,
5.255.252.0/22,2017370,2017370,,0,0,
6.0.0.0/8,6252001,6252001,,0,0,
7.0.0.0/10,6252001,6252001,,0,0,
7.64.0.0/12,6252001,6252001,,0,0,
7.80.0.0/16,6252001,6252001,,0,0,
7.81.0.0/17,6252001,6252001,,0,0,
7.81.128.0/19,6252001,6252001,,0,0,
7.81.160.0/22,6252001,6252001,,0,0,
7.81.164.0/23,6252001,6252001,,0,0,
7.81.166.0/24,6252001,6252001,,0,0,
7.81.167.0/25,6252001,6252001,,0,0,
7.81.167.128/28,6252001,6252001,,0,0,
7.81.167.144/32,6252001,6252001,,0,0,
7.81.167.145/32,2510769,6252001,,0,0,
7.81.167.146/31,6252001,6252001,,0,0,
7.81.167.148/30,6252001,6252001,,0,0,
7.81.167.152/29,6252001,6252001,,0,0,
7.81.167.160/27,6252001,6252001,,0,0,
7.81.167.192/26,6252001,6252001,,0,0,
7.81.168.0/21,6252001,6252001,,0,0,
7.81.176.0/20,6252001,6252001,,0,0,
7.81.192.0/18,6252001,6252001,,0,0,
7.82.0.0/15,6252001,6252001,,0,0,
7.84.0.0/14,6252001,6252001,,0,0,
7.88.0.0/13,6252001,6252001,,0,0,
7.96.0.0/11,6252001,6252001,,0,0,
7.128.0.0/9,6252001,6252001,,0,0,
8.0.0.0/20,6252001,6252001,,0,0,
8.0.16.0/24,2921044,6252001,,0,0,
8.0.17.0/24,6252001,6252001,,0,0,
8.0.18.0/27,2921044,6252001,,0,0,
8.0.18.32/29,2921044,6252001,,0,0,
8.0.18.40/30,2921044,6252001,,0,0,
8.0.18.44/32,6252001,6252001,,0,0,
8.0.18.45/32,2921044,6252001,,0,0,
8.0.18.46/31,2921044,6252001,,0,0,
8.0.18.48/28,2921044,6252001,,0,0,
8.0.18.64/30,2921044,6252001,,0,0,
8.0.18.68/32,2921044,6252001,,0,0,
8.0.18.69/32,6252001,6252001,,0,0,
8.0.18.70/31,2921044,6252001,,0,0,
8.0.18.72/29,2921044,6252001,,0,0,
8.0.18.80/28,2921044,6252001,,0,0,
8.0.18.96/28,2921044,6252001,,0,0,
8.0.18.112/30,2921044,6252001,,0,0,
8.0.18.116/32,2921044,6252001,,0,0,
8.0.18.117/32,6252001,6252001,,0,0,
8.0.18.118/31,2921044,6252001,,0,0,
8.0.18.120/29,2921044,6252001,,0,0,
8.0.18.128/29,2921044,6252001,,0,0,
8.0.18.136/30,2921044,6252001,,0,0,
8.0.18.140/32,2921044,6252001,,0,0,
8.0.18.141/32,6252001,6252001,,0,0,
8.0.18.142/31,2921044,6252001,,0,0,
8.0.18.144/28,2921044,6252001,,0,0,
8.0.18.160/28,2921044,6252001,,0,0,
8.0.18.176/29,2921044,6252001,,0,0,
8.0.18.184/30,2921044,6252001,,0,0,
8.0.18.188/32,6252001,6252001,,0,0,
8.0.18.189/32,2921044,6252001,,0,0,
8.0.18.190/32,2921044,6252001,,0,0,
8.0.18.191/32,6252001,6252001,,0,0,
8.0.18.192/29,2921044,6252001,,0,0,
8.0.18.200/31,2921044,6252001,,0,0,
8.0.18.202/32,2921044,6252001,,0,0,
8.0.18.203/32,6252001,6252001,,0,0,
8.0.18.204/30,2921044,6252001,,0,0,
8.0.18.208/29,2921044,6252001,,0,0,
8.0.18.216/30,2921044,6252001,,0,0,
8.0.18.220/32,2921044,6252001,,0,0,
8.0.18.221/32,6252001,6252001,,0,0,
8.0.18.222/31,2921044,6252001,,0,0,
8.0.18.224/27,2921044,6252001,,0,0,
8.0.19.0/24,6252001,6252001,,0,0,
8.0.20.0/22,6252001,6252001,,0,0,
8.0.24.0/24,2635167,6252001,,0,0,
8.0.25.0/24,6252001,6252001,,0,0,
8.0.26.0/24,2635167,6252001,,0,0,
8.0.27.0/24,6252001,6252001,,0,0,
8.0.28.0/22,6252001,6252001,,0,0,
8.0.32.0/21,6252001,6252001,,0,0,
8.0.40.0/24,1880251,6252001,,0,0,
8.0.41.0/24,1861060,6252001,,0,0,
8.0.42.0/23,6252001,6252001,,0,0,
8.0.44.0/22,6252001,6252001,,0,0,
8.0.48.0/20,6252001,6252001,,0,0,
8.0.64.0/19,6252001,6252001,,0,0,
8.0.96.0/20,6252001,6252001,,0,0,
8.0.112.0/22,6252001,6252001,,0,0,
8.0.116.0/32,2921044,6252001,,0,0,
8.0.116.1/32,6252001,6252001,,0,0,
8.0.116.2/31,6252001,6252001,,0,0,
8.0.116.4/30,6252001,6252001,,0,0,
8.0.116.8/29,6252001,6252001,,0,0,
8.0.116.16/28,6252001,6252001,,0,0,
8.0.116.32/27,6252001,6252001,,0,0,
8.0.116.64/26,6252001,6252001,,0,0,
8.0.116.128/25,6252001,6252001,,0,0,
8.0.117.0/24,6252001,6252001,,0,0,
8.0.118.0/23,6252001,6252001,,0,0,
8.0.120.0/21,6252001,6252001,,0,0,
8.0.128.0/17,6252001,6252001,,0,0,
8.1.0.0/16,6252001,6252001,,0,0,
8.2.0.0/16,6252001,6252001,,0,0,
8.3.0.0/18,6252001,6252001,,0,0,
8.3.64.0/20,6252001,6252001,,0,0,
8.3.80.0/21,6252001,6252001,,0,0,
8.3.88.0/23,6252001,6252001,,0,0,
8.3.90.0/29,6252001,6252001,,0,0,
8.3.90.8/30,6252001,6252001,,0,0,
8.3.90.12/32,6252001,6252001,,0,0,
8.3.90.14/31,6252001,6252001,,0,0,
8.3.90.16/28,6252001,6252001,,0,0,
8.3.90.32/27,6252001,6252001,,0,0,
8.3.90.64/26,6252001,6252001,,0,0,
8.3.90.128/25,6252001,6252001,,0,0,
8.3.91.0/24,6252001,6252001,,0,0,
8.3.92.0/23,6252001,6252001,,0,0,
8.3.94.0/25,6252001,6252001,,0,0,
8.3.94.128/26,6252001,6252001,,0,0,
8.3.94.192/27,6252001,6252001,,0,0,
8.3.94.224/28,6252001,6252001,,0,0,
8.3.94.240/29,6252001,6252001,,0,0,
8.3.94.248/32,6252001,6252001,,0,0,
8.3.94.250/31,6252001,6252001,,0,0,
8.3.94.252/30,6252001,6252001,,0,0,
8.3.95.0/24,6252001,6252001,,0,0,
8.3.96.0/20,6252001,6252001,,0,0,
8.3.112.0/21,4041468,6252001,,0,0,
8.3.120.0/22,4043988,6252001,,0,0,
8.3.124.0/22,4041468,6252001,,0,0,
8.3.128.0/17,6252001,6252001,,0,0,
8.4.0.0/16,6252001,6252001,,0,0,
8.5.0.0/17,6252001,6252001,,0,0,
8.5.128.0/18,6252001,6252001,,0,0,
8.5.192.0/19,6252001,6252001,,0,0,
8.5.224.0/20,6252001,6252001,,0,0,
8.5.240.0/21,6252001,6252001,,0,0,
8.5.248.0/23,6252001,6252001,,0,0,
8.5.250.0/24,6252001,6252001,,0,0,
8.5.251.0/24,290557,6252001,,0,0,
8.5.252.0/22,6252001,6252001,,0,0,
8.6.0.0/18,6252001,6252001,,0,0,
8.6.64.0/19,6252001,6252001,,0,0,
8.6.96.0/20,6252001,6252001,,0,0,
8.6.112.0/24,,6252001,,0,0,
8.6.113.0/24,6252001,6252001,,0,0,
8.6.114.0/23,6252001,6252001,,0,0,
8.6.116.0/22,6252001,6252001,,0,0,
8.6.120.0/21,6252001,6252001,,0,0,
8.6.128.0/17,6252001,6252001,,0,0,
8.7.0.0/16,6252001,6252001,,0,0,
8.8.0.0/17,6252001,6252001,,0,0,
8.8.128.0/18,6252001,6252001,,0,0,
8.8.192.0/20,6252001,6252001,,0,0,
8.8.208.0/21,6252001,6252001,,0,0,
8.8.216.0/23,6252001,6252001,,0,0,
8.8.218.0/27,6252001,6252001,,0,0,
8.8.218.32/29,6252001,6252001,,0,0,
8.8.218.40/30,6252001,6252001,,0,0,
8.8.218.44/31,6252001,6252001,,0,0,
8.8.218.46/32,6252001,6252001,,0,0,
8.8.218.48/28,6252001,6252001,,0,0,
8.8.218.64/26,6252001,6252001,,0,0,
8.8.218.128/25,6252001,6252001,,0,0,
8.8.219.0/24,6252001,6252001,,0,0,
8.8.220.0/22,6252001,6252001,,0,0,
8.8.224.0/19,6252001,6252001,,0,0,
8.9.0.0/16,6252001,6252001,,0,0,
8.10.0.0/22,6252001,6252001,,0,0,
8.10.4.0/23,6252001,6252001,,0,0,
8.10.6.0/23,3508796,6252001,,0,0,
8.10.8.0/21,6252001,6252001,,0,0,
8.10.16.0/20,6252001,6252001,,0,0,
8.10.32.0/19,6252001,6252001,,0,0,
8.10.64.0/18,6252001,6252001,,0,0,
8.10.128.0/17,6252001,6252001,,0,0,
8.11.0.0/16,6252001,6252001,,0,0,
8.12.0.0/15,6252001,6252001,,0,0,
8.14.0.0/17,6252001,6252001,,0,0,
8.14.128.0/18,6252001,6252001,,0,0,
8.14.192.0/22,6252001,6252001,,0,0,
8.14.196.0/24,6252001,6252001,,0,0,
8.14.197.0/24,294640,6252001,,0,0,
8.14.198.0/23,6252001,6252001,,0,0,
8.14.200.0/24,6252001,6252001,,0,0,
8.14.201.0/24,3469034,6252001,,0,0,
8.14.202.0/24,3469034,6252001,,0,0,
8.14.203.0/24,6252001,6252001,,0,0,
8.14.204.0/24,3895114,6252001,,0,0,
8.14.205.0/24,6252001,6252001,,0,0,
8.14.206.0/23,6252001,6252001,,0,0,
8.14.208.0/20,6252001,6252001,,0,0,
8.14.224.0/23,3996063,6252001,,0,0,
8.14.226.0/24,3996063,6252001,,0,0,
8.14.227.0/24,6252001,6252001,,0,0,
8.14.228.0/23,3996063,6252001,,0,0,
8.14.230.0/24,3996063,6252001,,0,0,
8.14.231.0/24,6252001,6252001,,0,0,
8.14.232.0/24,3996063,6252001,,0,0,
8.14.233.0/24,6252001,6252001,,0,0,
8.14.234.0/24,6252001,6252001,,0,0,
8.14.235.0/24,3996063,6252001,,0,0,
8.14.236.0/22,6252001,6252001,,0,0,
8.14.240.0/22,6252001,6252001,,0,0,
8.14.244.0/24,6252001,6252001,,0,0,
8.14.245.0/24,3996063,6252001,,0,0,
8.14.246.0/23,6252001,6252001,,0,0,
8.14.248.0/21,6252001,6252001,,0,0,
8.15.0.0/16,6252001,6252001,,0,0,
8.16.0.0/16,6252001,6252001,,0,0,
8.17.0.0/17,6252001,6252001,,0,0,
8.17.128.0/18,6252001,6252001,,0,0,
8.17.192.0/21,6252001,6252001,,0,0,
8.17.200.0/22,6252001,6252001,,0,0,
8.17.204.0/24,6252001,6252001,,0,0,
8.17.205.0/24,390903,6252001,,0,0,
8.17.206.0/24,1269750,6252001,,0,0,
8.17.207.0/24,6252001,6252001,,0,0,
8.17.208.0/20,6252001,6252001,,0,0,
8.17.224.0/19,6252001,6252001,,0,0,
8.18.0.0/19,6252001,6252001,,0,0,
8.18.32.0/20,6252001,6252001,,0,0,
8.18.48.0/23,6252001,6252001,,0,0,
8.18.50.0/24,2921044,6252001,,0,0,
8.18.51.0/24,6252001,6252001,,0,0,
8.18.52.0/22,6252001,6252001,,0,0,
8.18.56.0/21,6252001,6252001,,0,0,
8.18.64.0/19,6252001,6252001,,0,0,
8.18.96.0/20,6252001,6252001,,0,0,
8.18.112.0/24,6252001,6252001,,0,0,
8.18.113.0/24,3469034,6252001,,0,0,
8.18.114.0/23,6252001,6252001,,0,0,
8.18.116.0/22,6252001,6252001,,0,0,
8.18.120.0/21,6252001,6252001,,0,0,
8.18.128.0/18,6252001,6252001,,0,0,
8.18.192.0/23,6252001,6252001,,0,0,
8.18.194.0/24,6252001,6252001,,0,0,
8.18.195.0/24,1643084,6252001,,0,0,
8.18.196.0/24,298795,6252001,,0,0,
8.18.197.0/24,6252001,6252001,,0,0,
8.18.198.0/23,6252001,6252001,,0,0,
8.18.200.0/21,6252001,6252001,,0,0,
8.18.208.0/20,6252001,6252001,,0,0,
8.18.224.0/19,6252001,6252001,,0,0,
8.19.0.0/21,6252001,6252001,,0,0,
8.19.8.0/24,2750405,6252001,,0,0,
8.19.9.0/24,6252001,6252001,,0,0,
8.19.10.0/23,6252001,6252001,,0,0,
8.19.12.0/22,6252001,6252001,,0,0,
8.19.16.0/20,6252001,6252001,,0,0,
8.19.32.0/19,6252001,6252001,,0,0,
8.19.64.0/18,6252001,6252001,,0,0,
8.19.128.0/17,6252001,6252001,,0,0,
8.20.0.0/18,6252001,6252001,,0,0,
8.20.64.0/19,6252001,6252001,,0,0,
8.20.96.0/22,6252001,6252001,,0,0,
8.20.100.0/24,1819730,6252001,,0,0,
8.20.101.0/24,2635167,6252001,,0,0,
8.20.102.0/24,6252001,6252001,,0,0,
8.20.103.0/24,2077456,6252001,,0,0,
8.20.104.0/21,6252001,6252001,,0,0,
8.20.112.0/22,6252001,6252001,,0,0,
8.20.116.0/24,6252001,6252001,,0,0,
8.20.117.0/24,2750405,6252001,,0,0,
8.20.118.0/23,6252001,6252001,,0,0,
8.20.120.0/23,6252001,6252001,,0,0,
8.20.122.0/24,2017370,6252001,,0,0,
8.20.123.0/24,6252001,6252001,,0,0,
8.20.124.0/24,1252634,6252001,,0,0,
8.20.125.0/24,6252001,6252001,,0,0,
8.20.126.0/23,2921044,6252001,,0,0,
8.20.128.0/18,6252001,6252001,,0,0,
8.20.192.0/19,6252001,6252001,,0,0,
8.20.224.0/20,6252001,6252001,,0,0,
8.20.240.0/21,6252001,6252001,,0,0,
8.20.248.0/22,6252001,6252001,,0,0,
8.20.252.0/24,6252001,6252001,,0,0,
8.20.253.0/24,3175395,6252001,,0,0,
8.20.254.0/23,6252001,6252001,,0,0,
8.21.0.0/21,6252001,6252001,,0,0,
8.21.8.0/24,2750405,6252001,,0,0,
8.21.9.0/24,3175395,6252001,,0,0,
8.21.10.0/24,2750405,6252001,,0,0,
8.21.11.0/24,6252001,6252001,,0,0,
8.21.12.0/22,6252001,6252001,,0,0,
8.21.16.0/20,6252001,6252001,,0,0,
8.21.32.0/22,6252001,6252001,,0,0,
8.21.36.0/24,6251999,6252001,,0,0,
8.21.37.0/24,6252001,6252001,,0,0,
8.21.38.0/23,6252001,6252001,,0,0,
8.21.40.0/21,6252001,6252001,,0,0,
8.21.48.0/23,6252001,6252001,,0,0,
8.21.50.0/24,6252001,6252001,,0,0,
8.21.51.0/24,6251999,6252001,,0,0,
8.21.52.0/22,6252001,6252001,,0,0,
8.21.56.0/21,6252001,6252001,,0,0,
8.21.64.0/19,6252001,6252001,,0,0,
8.21.96.0/21,6252001,6252001,,0,0,
8.21.104.0/22,6252001,6252001,,0,0,
8.21.108.0/23,6252001,6252001,,0,0,
8.21.110.0/24,2017370,6252001,,0,0,
8.21.111.0/24,3175395,6252001,,0,0,
8.21.112.0/20,6252001,6252001,,0,0,
8.21.128.0/17,6252001,6252001,,0,0,
8.22.0.0/16,6252001,6252001,,0,0,
8.23.0.0/17,6252001,6252001,,0,0,
8.23.128.0/21,6252001,6252001,,0,0,
8.23.136.0/23,6252001,6252001,,0,0,
8.23.138.0/24,6252001,6252001,,0,0,
8.23.139.0/24,2017370,6252001,,0,0,
8.23.140.0/22,6252001,6252001,,0,0,
8.23.144.0/20,6252001,6252001,,0,0,
8.23.160.0/19,6252001,6252001,,0,0,
8.23.192.0/19,6252001,6252001,,0,0,
8.23.224.0/20,6252001,6252001,,0,0,
8.23.240.0/24,1269750,6252001,,0,0,
8.23.241.0/24,6252001,6252001,,0,0,
8.23.242.0/23,6252001,6252001,,0,0,
8.23.244.0/22,6252001,6252001,,0,0,
8.23.248.0/21,6252001,6252001,,0,0,
8.24.0.0/17,6252001,6252001,,0,0,
8.24.128.0/18,6252001,6252001,,0,0,
8.24.192.0/19,6252001,6252001,,0,0,
8.24.224.0/20,6252001,6252001,,0,0,
8.24.240.0/23,6252001,6252001,,0,0,
8.24.242.0/24,6252001,6252001,,0,0,
8.24.243.0/24,2077456,6252001,,0,0,
8.24.244.0/24,3932488,6252001,,0,0,
8.24.245.0/24,6252001,6252001,,0,0,
8.24.246.0/23,6252001,6252001,,0,0,
8.24.248.0/21,6252001,6252001,,0,0,
8.25.0.0/19,6252001,6252001,,0,0,
8.25.32.0/22,6252001,6252001,,0,0,
8.25.36.0/25,6252001,6252001,,0,0,
8.25.36.128/26,6252001,6252001,,0,0,
8.25.36.192/28,6252001,6252001,,0,0,
8.25.36.208/29,6252001,6252001,,0,0,
8.25.36.216/31,6252001,6252001,,0,0,
8.25.36.219/32,6252001,6252001,,0,0,
8.25.36.220/30,6252001,6252001,,0,0,
8.25.36.224/27,6252001,6252001,,0,0,
8.25.37.0/24,6252001,6252001,,0,0,
8.25.38.0/23,6252001,6252001,,0,0,
8.25.40.0/21,6252001,6252001,,0,0,
8.25.48.0/20,6252001,6252001,,0,0,
8.25.64.0/19,6252001,6252001,,0,0,
8.25.96.0/24,1880251,6252001,,0,0,
8.25.97.0/24,1861060,6252001,,0,0,
8.25.98.0/24,2635167,6252001,,0,0,
8.25.99.0/24,6252001,6252001,,0,0,
8.25.100.0/22,6252001,6252001,,0,0,
8.25.104.0/21,6252001,6252001,,0,0,
8.25.112.0/20,6252001,6252001,,0,0,
8.25.128.0/18,6252001,6252001,,0,0,
8.25.192.0/19,6252001,6252001,,0,0,
8.25.224.0/20,6252001,6252001,,0,0,
8.25.240.0/29,6252001,6252001,,0,0,
8.25.240.8/30,6252001,6252001,,0,0,
8.25.240.12/31,6252001,6252001,,0,0,
8.25.240.14/32,6252001,6252001,,0,0,
8.25.240.16/28,6252001,6252001,,0,0,
8.25.240.32/27,6252001,6252001,,0,0,
8.25.240.64/26,6252001,6252001,,0,0,
