network,geoname_id,registered_country_geoname_id,represented_country_geoname_id,is_anonymous_proxy,is_satellite_provider,postal_code,latitude,longitude,accuracy_radius,is_anycast
1.7.64.0/20,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.80.0/21,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.88.0/23,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.90.0/24,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.91.0/24,1273294,1269750,,0,0,110054,28.6542,77.2373,20,
1.7.92.0/23,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.94.0/24,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.95.0/26,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.95.64/27,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.95.96/28,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.95.112/29,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.95.120/29,1269743,1269750,,0,0,452010,22.7170,75.8337,20,
1.7.95.128/25,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.96.0/19,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.128.0/20,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.144.0/21,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.152.0/22,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.156.0/23,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.158.0/24,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.159.0/30,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.159.4/31,1277333,1269750,,0,0,560070,12.9753,77.5910,20,
1.7.159.6/31,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.159.8/29,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.159.16/29,1277333,1269750,,0,0,560070,12.9753,77.5910,20,
1.7.159.24/29,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.159.32/27,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.159.64/26,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.159.128/25,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.160.0/23,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.162.0/24,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.163.0/26,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.163.64/27,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.163.96/28,1275339,1269750,,0,0,400708,19.0748,72.8856,20,
1.7.163.112/28,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.163.128/25,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.164.0/22,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.168.0/21,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.176.0/20,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.192.0/27,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.192.32/28,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.192.48/31,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.192.50/32,1275339,1269750,,0,0,400017,19.0748,72.8856,20,
1.7.192.51/32,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.192.52/30,1275339,1269750,,0,0,400017,19.0748,72.8856,20,
1.7.192.56/29,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.192.64/26,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.192.128/25,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.193.0/24,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.194.0/25,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.194.128/26,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.194.192/27,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.194.224/30,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.194.228/30,1279233,1269750,,0,0,380001,23.0276,72.5871,20,
1.7.194.232/29,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.194.240/28,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.195.0/24,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.196.0/22,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.200.0/22,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.204.0/23,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.206.0/28,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.206.16/29,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.206.24/32,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.206.25/32,1264527,1269750,,0,0,600001,13.0895,80.2739,20,
1.7.206.26/31,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.206.28/30,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.206.32/31,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.206.34/32,1264527,1269750,,0,0,600001,13.0895,80.2739,20,
1.7.206.35/32,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.206.36/30,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.206.40/29,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.206.48/28,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.206.64/26,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.206.128/25,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.207.0/24,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.208.0/20,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.224.0/22,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.228.0/23,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.230.0/24,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.231.0/26,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.231.64/29,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.231.72/30,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.231.76/31,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.231.78/31,1270351,1269750,,0,0,249401,29.9478,78.1628,20,
1.7.231.80/28,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.231.96/27,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.231.128/25,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.232.0/21,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.240.0/23,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.242.0/24,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.243.0/25,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.243.128/28,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.243.144/29,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.243.152/30,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.243.156/31,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.243.158/32,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.243.159/32,1273874,1269750,,0,0,682303,9.9406,76.2653,20,
1.7.243.160/27,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.243.192/26,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.244.0/22,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.7.248.0/21,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.8.0.0/16,1814991,1814991,,0,0,,34.7732,113.7220,1000,
1.9.0.0/22,1735161,1733045,,0,0,59000,3.1247,101.6829,20,
1.9.4.0/23,1735161,1733045,,0,0,59000,3.1247,101.6829,20,
1.9.6.0/25,1735161,1733045,,0,0,59000,3.1247,101.6829,20,
1.9.6.128/28,1735161,1733045,,0,0,59000,3.1247,101.6829,20,
1.9.6.144/29,1735161,1733045,,0,0,59000,3.1247,101.6829,20,
1.9.6.152/29,1735106,1733045,,0,0,12000,5.4111,100.3632,20,
1.9.6.160/27,1735161,1733045,,0,0,59000,3.1247,101.6829,20,
1.9.6.192/26,1735161,1733045,,0,0,59000,3.1247,101.6829,20,
1.9.7.0/24,1735161,1733045,,0,0,59000,3.1247,101.6829,20,
1.9.8.0/21,1735161,1733045,,0,0,59000,3.1247,101.6829,20,
1.9.16.0/20,1735161,1733045,,0,0,59000,3.1247,101.6829,20,
1.9.32.0/20,10941913,1733045,,0,0,43000,3.0073,101.7723,20,
1.9.48.0/22,1735161,1733045,,0,0,59000,3.1247,101.6829,20,
1.9.52.0/24,1735161,1733045,,0,0,59000,3.1247,101.6829,20,
1.9.53.0/24,6930887,1733045,,0,0,63100,2.9283,101.6511,20,
1.9.54.0/23,1735161,1733045,,0,0,59000,3.1247,101.6829,20,
1.9.56.0/21,1735161,1733045,,0,0,59000,3.1247,101.6829,20,
1.9.64.0/20,1732687,1733045,,0,0,83000,1.8543,103.0377,100,
1.9.80.0/21,1732687,1733045,,0,0,83000,1.8543,103.0377,100,
1.9.88.0/22,1732687,1733045,,0,0,83000,1.8543,103.0377,20,
1.9.92.0/25,1732687,1733045,,0,0,83000,1.8543,103.0377,10,
1.9.92.128/25,1732687,1733045,,0,0,83000,1.8543,103.0377,5,
1.9.93.0/24,1732687,1733045,,0,0,83000,1.8543,103.0377,20,
1.9.94.0/23,1735022,1733045,,0,0,28000,3.4838,102.4287,10,
1.9.96.0/24,1735158,1733045,,0,0,46200,3.0786,101.6418,50,
1.9.97.0/24,6930887,1733045,,0,0,63100,2.9283,101.6511,20,
1.9.98.0/23,1735158,1733045,,0,0,46200,3.0786,101.6418,50,
1.9.100.0/23,6930887,1733045,,0,0,63100,2.9283,101.6511,20,
1.9.102.0/24,6930887,1733045,,0,0,63100,2.9283,101.6511,20,
1.9.103.0/24,1735158,1733045,,0,0,46200,3.0786,101.6418,50,
1.9.104.0/23,1735158,1733045,,0,0,46200,3.0786,101.6418,50,
1.9.106.0/24,1735158,1733045,,0,0,46200,3.0786,101.6418,50,
1.9.107.0/24,6930887,1733045,,0,0,63100,2.9283,101.6511,20,
1.9.108.0/22,1735158,1733045,,0,0,46200,3.0786,101.6418,50,
1.9.112.0/21,10941913,1733045,,0,0,43000,3.0073,101.7723,200,
1.9.120.0/24,10941913,1733045,,0,0,43000,3.0073,101.7723,200,
1.9.121.0/24,6930887,1733045,,0,0,63100,2.9283,101.6511,20,
1.9.122.0/23,10941913,1733045,,0,0,43000,3.0073,101.7723,200,
1.9.124.0/23,6930887,1733045,,0,0,63100,2.9283,101.6511,20,
1.9.126.0/23,10941913,1733045,,0,0,43000,3.0073,101.7723,200,
1.9.128.0/25,1735161,1733045,,0,0,50490,3.1418,101.6727,5,
1.9.128.128/25,6930887,1733045,,0,0,63100,2.9283,101.6511,20,
1.9.129.0/24,1735161,1733045,,0,0,50490,3.1418,101.6727,5,
1.9.130.0/23,1735161,1733045,,0,0,50490,3.1418,101.6727,5,
1.9.132.0/22,1735161,1733045,,0,0,50490,3.1418,101.6727,5,
1.9.136.0/21,1735161,1733045,,0,0,50490,3.1418,101.6727,5,
1.9.144.0/21,1735148,1733045,,0,0,48200,3.2306,101.6335,10,
1.9.152.0/23,1735161,1733045,,0,0,50490,3.1418,101.6727,5,
1.9.154.0/24,1735161,1733045,,0,0,50490,3.1418,101.6727,5,
1.9.155.0/24,6930887,1733045,,0,0,63100,2.9283,101.6511,20,
1.9.156.0/24,1735161,1733045,,0,0,50490,3.1418,101.6727,5,
1.9.157.0/24,6930887,1733045,,0,0,63100,2.9283,101.6511,20,
1.9.158.0/23,1735161,1733045,,0,0,50490,3.1418,101.6727,5,
1.9.160.0/20,12750575,1733045,,0,0,59100,3.1336,101.6675,5,
1.9.176.0/22,6930887,1733045,,0,0,63100,2.9283,101.6511,20,
1.9.180.0/24,1732752,1733045,,0,0,80542,1.4621,103.7559,10,
1.9.181.0/24,6930887,1733045,,0,0,63100,2.9283,101.6511,20,
1.9.182.0/23,6930887,1733045,,0,0,63100,2.9283,101.6511,20,
1.9.184.0/24,1732752,1733045,,0,0,80542,1.4621,103.7559,10,
1.9.185.0/24,6930887,1733045,,0,0,63100,2.9283,101.6511,20,
1.9.186.0/23,1732752,1733045,,0,0,80542,1.4621,103.7559,10,
1.9.188.0/23,6930887,1733045,,0,0,63100,2.9283,101.6511,20,
1.9.190.0/23,1732752,1733045,,0,0,80542,1.4621,103.7559,10,
1.9.192.0/24,1733432,1733045,,0,0,88200,5.9182,116.0729,20,
1.9.193.0/24,6930887,1733045,,0,0,63100,2.9283,101.6511,20,
1.9.194.0/23,1733432,1733045,,0,0,88200,5.9182,116.0729,20,
1.9.196.0/22,1733432,1733045,,0,0,88200,5.9182,116.0729,20,
1.9.200.0/22,1733432,1733045,,0,0,88200,5.9182,116.0729,20,
1.9.204.0/23,6930887,1733045,,0,0,63100,2.9283,101.6511,20,
1.9.206.0/24,1733432,1733045,,0,0,88200,5.9182,116.0729,20,
1.9.207.0/24,6930887,1733045,,0,0,63100,2.9283,101.6511,20,
1.9.208.0/20,1733432,1733045,,0,0,88200,5.9182,116.0729,500,
1.9.224.0/24,1733432,1733045,,0,0,88600,5.9808,116.0770,5,
1.9.225.0/25,1733432,1733045,,0,0,88600,5.9808,116.0770,5,
1.9.225.128/25,6930887,1733045,,0,0,63100,2.9283,101.6511,20,
1.9.226.0/25,6930887,1733045,,0,0,63100,2.9283,101.6511,20,
1.9.226.128/25,1733432,1733045,,0,0,88600,5.9808,116.0770,5,
1.9.227.0/24,6930887,1733045,,0,0,63100,2.9283,101.6511,20,
1.9.228.0/24,6930887,1733045,,0,0,63100,2.9283,101.6511,20,
1.9.229.0/24,1733432,1733045,,0,0,88600,5.9808,116.0770,5,
1.9.230.0/23,1733432,1733045,,0,0,88600,5.9808,116.0770,5,
1.9.232.0/22,1733432,1733045,,0,0,88600,5.9808,116.0770,200,
1.9.236.0/24,1733432,1733045,,0,0,88600,5.9808,116.0770,200,
1.9.237.0/24,6930887,1733045,,0,0,63100,2.9283,101.6511,20,
1.9.238.0/24,6930887,1733045,,0,0,63100,2.9283,101.6511,20,
1.9.239.0/25,1733432,1733045,,0,0,88600,5.9808,116.0770,200,
1.9.239.128/25,6930887,1733045,,0,0,63100,2.9283,101.6511,20,
1.9.240.0/22,1733432,1733045,,0,0,88200,5.9182,116.0729,500,
1.9.244.0/24,1733432,1733045,,0,0,88200,5.9182,116.0729,500,
1.9.245.0/25,6930887,1733045,,0,0,63100,2.9283,101.6511,20,
1.9.245.128/25,1733432,1733045,,0,0,88200,5.9182,116.0729,500,
1.9.246.0/23,1733432,1733045,,0,0,88200,5.9182,116.0729,500,
1.9.248.0/24,1733432,1733045,,0,0,88200,5.9182,116.0729,500,
1.9.249.0/26,1733432,1733045,,0,0,88200,5.9182,116.0729,500,
1.9.249.64/30,1733432,1733045,,0,0,88200,5.9182,116.0729,500,
1.9.249.68/30,1732722,1733045,,0,0,75100,2.2071,102.2512,20,
1.9.249.72/29,1733432,1733045,,0,0,88200,5.9182,116.0729,500,
1.9.249.80/28,1733432,1733045,,0,0,88200,5.9182,116.0729,500,
1.9.249.96/27,1733432,1733045,,0,0,88200,5.9182,116.0729,500,
1.9.249.128/25,1733432,1733045,,0,0,88200,5.9182,116.0729,500,
1.9.250.0/23,1733432,1733045,,0,0,88200,5.9182,116.0729,500,
1.9.252.0/24,1733432,1733045,,0,0,88200,5.9182,116.0729,500,
1.9.253.0/25,1733432,1733045,,0,0,88200,5.9182,116.0729,500,
1.9.253.128/26,1733432,1733045,,0,0,88200,5.9182,116.0729,500,
1.9.253.192/27,1733432,1733045,,0,0,88200,5.9182,116.0729,500,
1.9.253.224/28,1733432,1733045,,0,0,88200,5.9182,116.0729,500,
1.9.253.240/31,1733432,1733045,,0,0,88200,5.9182,116.0729,500,
1.9.253.242/32,1732903,1733045,,0,0,40100,3.0838,101.5326,20,
1.9.253.243/32,1733432,1733045,,0,0,88200,5.9182,116.0729,500,
1.9.253.244/30,1733432,1733045,,0,0,88200,5.9182,116.0729,500,
1.9.253.248/29,1733432,1733045,,0,0,88200,5.9182,116.0729,500,
1.9.254.0/24,6930887,1733045,,0,0,63100,2.9283,101.6511,20,
1.9.255.0/29,1733432,1733045,,0,0,88200,5.9182,116.0729,500,
1.9.255.8/30,1737486,1733045,,0,0,97008,3.1878,113.0915,20,
1.9.255.12/30,1733432,1733045,,0,0,88200,5.9182,116.0729,500,
1.9.255.16/28,1733432,1733045,,0,0,88200,5.9182,116.0729,500,
1.9.255.32/27,1733432,1733045,,0,0,88200,5.9182,116.0729,500,
1.9.255.64/26,1733432,1733045,,0,0,88200,5.9182,116.0729,500,
1.9.255.128/25,1733432,1733045,,0,0,88200,5.9182,116.0729,500,
1.10.0.0/21,1814991,1814991,,0,0,,34.7732,113.7220,1000,
1.10.8.0/23,1814991,1814991,,0,0,,34.7732,113.7220,1000,
1.10.10.0/24,1269750,1269750,,0,0,,21.9974,79.0011,1000,
1.10.11.0/24,1814991,1814991,,0,0,,34.7732,113.7220,1000,
1.10.12.0/22,1814991,1814991,,0,0,,34.7732,113.7220,1000,
1.10.16.0/20,1814991,1814991,,0,0,,34.7732,113.7220,1000,
1.10.32.0/19,1814991,1814991,,0,0,,34.7732,113.7220,1000,
1.10.64.0/18,1814991,1814991,,0,0,,34.7732,113.7220,1000,
1.10.128.0/22,1607532,1605651,,0,0,10210,14.1855,100.2865,200,
1.10.132.0/23,1153671,1605651,,0,0,50230,18.6833,98.9195,500,
1.10.134.0/23,1605651,1605651,,0,0,,13.7442,100.4608,500,
1.10.136.0/22,1150452,1605651,,0,0,82110,8.8366,98.3688,20,
1.10.140.0/22,1609350,1605651,,0,0,10310,13.7749,100.5197,10,
1.10.144.0/20,1152633,1605651,,0,0,81130,8.0676,98.9928,50,
1.10.160.0/20,1605651,1605651,,0,0,,13.7442,100.4608,500,
1.10.176.0/20,1606033,1605651,,0,0,72000,14.4769,100.1187,10,
1.10.192.0/20,1607532,1605651,,0,0,13130,14.5647,100.7300,100,
1.10.208.0/21,1609350,1605651,,0,0,10170,13.7667,100.4500,200,
1.10.216.0/22,1153671,1605651,,0,0,50210,18.8514,99.0412,200,
1.10.220.0/22,1604870,1605651,,0,0,95000,6.5409,101.2806,200,
1.10.224.0/20,1606588,1605651,,0,0,74120,13.5853,100.1167,50,
1.10.240.0/20,1608527,1605651,,0,0,60000,15.6868,100.1151,200,
1.11.0.0/18,1835841,1835841,,0,0,,37.5112,126.9741,200,
1.11.64.0/19,8349533,1835841,,0,0,080,37.5180,126.8673,5,
1.11.96.0/20,1834885,1835841,,0,0,317,36.8951,126.6250,10,
1.11.112.0/20,1834885,1835841,,0,0,317,36.8951,126.6250,5,
1.11.128.0/20,1842936,1835841,,0,0,10108,37.6260,126.7152,20,
1.11.144.0/20,1838716,1835841,,0,0,14554,37.4987,126.7828,5,
1.11.160.0/20,1838716,1835841,,0,0,147,37.4759,126.7870,5,
1.11.176.0/20,1838716,1835841,,0,0,14554,37.4987,126.7828,5,
1.11.192.0/19,1838716,1835841,,0,0,14554,37.4987,126.7828,5,
1.11.224.0/20,1832536,1835841,,0,0,072,37.5247,126.9133,20,
1.11.240.0/20,1842936,1835841,,0,0,100,37.7542,126.5570,5,
1.12.0.0/16,1809858,1814991,,0,0,,23.1181,113.2539,1000,
1.13.0.0/20,1799962,1814991,,0,0,,32.0589,118.7738,20,
1.13.16.0/21,1799962,1814991,,0,0,,32.0589,118.7738,20,
1.13.24.0/24,1799962,1814991,,0,0,,32.0589,118.7738,20,
1.13.25.0/24,1814991,1814991,,0,0,,34.7732,113.7220,1000,
1.13.26.0/24,1814991,1814991,,0,0,,34.7732,113.7220,1000,
1.13.27.0/24,1799962,1814991,,0,0,,32.0589,118.7738,20,
1.13.28.0/23,1799962,1814991,,0,0,,32.0589,118.7738,20,
1.13.30.0/24,1814991,1814991,,0,0,,34.7732,113.7220,1000,
1.13.31.0/24,1799962,1814991,,0,0,,32.0589,118.7738,20,
1.13.32.0/21,1799962,1814991,,0,0,,32.0589,118.7738,20,
1.13.40.0/23,1799962,1814991,,0,0,,32.0589,118.7738,20,
1.13.42.0/23,1814991,1814991,,0,0,,34.7732,113.7220,1000,
1.13.44.0/23,1814991,1814991,,0,0,,34.7732,113.7220,1000,
1.13.46.0/23,1799962,1814991,,0,0,,32.0589,118.7738,20,
1.13.48.0/20,1799962,1814991,,0,0,,32.0589,118.7738,20,
1.13.64.0/23,1814991,1814991,,0,0,,34.7732,113.7220,1000,
1.13.66.0/24,1799962,1814991,,0,0,,32.0589,118.7738,20,
1.13.67.0/24,1814991,1814991,,0,0,,34.7732,113.7220,1000,
1.13.68.0/24,1814991,1814991,,0,0,,34.7732,113.7220,1000,
1.13.69.0/24,1799962,1814991,,0,0,,32.0589,118.7738,20,
1.13.70.0/23,1799962,1814991,,0,0,,32.0589,118.7738,20,
1.13.72.0/21,1799962,1814991,,0,0,,32.0589,118.7738,20,
1.13.80.0/23,1799962,1814991,,0,0,,32.0589,118.7738,20,
1.13.82.0/24,1799962,1814991,,0,0,,32.0589,118.7738,20,
1.13.83.0/24,1814991,1814991,,0,0,,34.7732,113.7220,1000,
1.13.84.0/24,1814991,1814991,,0,0,,34.7732,113.7220,1000,
1.13.85.0/24,1799962,1814991,,0,0,,32.0589,118.7738,20,
1.13.86.0/23,1799962,1814991,,0,0,,32.0589,118.7738,20,
1.13.88.0/23,1814991,1814991,,0,0,,34.7732,113.7220,1000,
1.13.90.0/23,1799962,1814991,,0,0,,32.0589,118.7738,20,
1.13.92.0/22,1799962,1814991,,0,0,,32.0589,118.7738,20,
1.13.96.0/19,1799962,1814991,,0,0,,32.0589,118.7738,20,
1.13.128.0/21,1799962,1814991,,0,0,,32.0589,118.7738,20,
1.13.136.0/22,1814991,1814991,,0,0,,34.7732,113.7220,1000,
1.13.140.0/24,1814991,1814991,,0,0,,34.7732,113.7220,1000,
1.13.141.0/24,1799962,1814991,,0,0,,32.0589,118.7738,20,
1.13.142.0/23,1799962,1814991,,0,0,,32.0589,118.7738,20,
1.13.144.0/22,1799962,1814991,,0,0,,32.0589,118.7738,20,
1.13.148.0/23,1799962,1814991,,0,0,,32.0589,118.7738,20,
1.13.150.0/24,1799962,1814991,,0,0,,32.0589,118.7738,20,
1.13.151.0/25,1799962,1814991,,0,0,,32.0589,118.7738,20,
1.13.151.128/25,1814991,1814991,,0,0,,34.7732,113.7220,1000,
1.13.152.0/23,1799962,1814991,,0,0,,32.0589,118.7738,20,
1.13.154.0/24,1799962,1814991,,0,0,,32.0589,118.7738,20,
1.13.155.0/25,1799962,1814991,,0,0,,32.0589,118.7738,20,
1.13.155.128/25,1814991,1814991,,0,0,,34.7732,113.7220,1000,
1.13.156.0/22,1799962,1814991,,0,0,,32.0589,118.7738,20,
1.13.160.0/19,1799962,1814991,,0,0,,32.0589,118.7738,20,
1.13.192.0/18,1799962,1814991,,0,0,,32.0589,118.7738,20,
1.14.0.0/17,1815286,1814991,,0,0,,30.6667,104.0667,20,
1.14.128.0/18,1809858,1814991,,0,0,,23.1181,113.2539,20,
1.14.192.0/19,1809858,1814991,,0,0,,23.1181,113.2539,20,
1.14.224.0/21,1809858,1814991,,0,0,,23.1181,113.2539,20,
1.14.232.0/22,1809858,1814991,,0,0,,23.1181,113.2539,20,
1.14.236.0/24,1814991,1814991,,0,0,,34.7732,113.7220,1000,
1.14.237.0/24,1809858,1814991,,0,0,,23.1181,113.2539,20,
1.14.238.0/23,1809858,1814991,,0,0,,23.1181,113.2539,20,
1.14.240.0/20,1809858,1814991,,0,0,,23.1181,113.2539,20,
1.15.0.0/16,1796236,1814991,,0,0,,31.2222,121.4581,1000,
1.16.0.0/14,1835841,1835841,,0,0,,37.5112,126.9741,200,
1.20.0.0/18,1609350,1605651,,0,0,10310,13.7749,100.5197,10,
1.20.64.0/20,1605651,1605651,,0,0,,13.7442,100.4608,500,
1.20.80.0/20,1609350,1605651,,0,0,10120,13.7101,100.4543,500,
1.20.96.0/20,1614295,1605651,,0,0,20150,13.0508,100.9367,50,
1.20.112.0/20,1605651,1605651,,0,0,,13.7442,100.4608,500,
1.20.128.0/20,1609350,1605651,,0,0,10250,13.8582,100.4780,100,
1.20.144.0/20,1151254,1605651,,0,0,83000,7.9500,98.3564,500,
1.20.160.0/20,1614295,1605651,,0,0,20150,13.0508,100.9367,100,
1.20.176.0/20,1607532,1605651,,0,0,10210,14.1855,100.2865,200,
1.20.192.0/20,1605651,1605651,,0,0,,13.7442,100.4608,500,
1.20.208.0/21,1150954,1605651,,0,0,70130,13.5145,99.9334,50,
1.20.216.0/22,1151254,1605651,,0,0,83110,7.9833,98.3662,200,
1.20.220.0/22,1153671,1605651,,0,0,50000,18.7857,98.9736,100,
1.20.224.0/20,1152562,1605651,,0,0,77150,12.0538,99.8668,200,
1.20.240.0/20,1609350,1605651,,0,0,10250,13.8582,100.4780,200,
1.21.0.0/20,1854703,1861060,,0,0,503-0851,35.3363,136.6173,100,
1.21.16.0/20,1857910,1861060,,0,0,602-8051,35.0231,135.7520,10,
1.21.32.0/21,1857910,1861060,,0,0,602-8041,35.0231,135.7520,5,
1.21.40.0/21,1857910,1861060,,0,0,602-8041,35.0231,135.7520,10,
1.21.48.0/20,1850147,1861060,,0,0,151-0071,35.6837,139.6805,20,
1.21.64.0/21,8715035,1861060,,0,0,164-0001,35.7040,139.6713,20,
1.21.72.0/23,8715035,1861060,,0,0,164-0001,35.7040,139.6713,5,
1.21.74.0/23,1858296,1861060,,0,0,737-0011,34.2018,132.5529,10,
1.21.76.0/22,8715035,1861060,,0,0,164-0001,35.7040,139.6713,20,
1.21.80.0/20,11791320,1861060,,0,0,733-0031,34.3969,132.4317,5,
1.21.96.0/21,1850147,1861060,,0,0,151-0071,35.6837,139.6805,20,
1.21.104.0/22,1850147,1861060,,0,0,151-0071,35.6837,139.6805,20,
1.21.108.0/24,1850147,1861060,,0,0,151-0071,35.6837,139.6805,20,
1.21.109.0/26,1850147,1861060,,0,0,151-0071,35.6837,139.6805,20,
1.21.109.64/28,1850147,1861060,,0,0,151-0071,35.6837,139.6805,20,
1.21.109.80/32,1850147,1861060,,0,0,151-0071,35.6837,139.6805,20,
1.21.109.81/32,1861060,1861060,,0,0,,35.6900,139.6900,500,
1.21.109.82/31,1850147,1861060,,0,0,151-0071,35.6837,139.6805,20,
1.21.109.84/30,1850147,1861060,,0,0,151-0071,35.6837,139.6805,20,
1.21.109.88/29,1850147,1861060,,0,0,151-0071,35.6837,139.6805,20,
1.21.109.96/27,1850147,1861060,,0,0,151-0071,35.6837,139.6805,20,
1.21.109.128/25,1850147,1861060,,0,0,151-0071,35.6837,139.6805,20,
1.21.110.0/23,1850147,1861060,,0,0,151-0071,35.6837,139.6805,20,
1.21.112.0/22,1853909,1861060,,0,0,540-0031,34.6910,135.5124,200,
1.21.116.0/23,1853909,1861060,,0,0,540-0031,34.6910,135.5124,200,
1.21.118.0/24,1853909,1861060,,0,0,540-0031,34.6910,135.5124,200,
1.21.119.0/25,1853909,1861060,,0,0,540-0031,34.6910,135.5124,200,
1.21.119.128/26,1853909,1861060,,0,0,540-0031,34.6910,135.5124,200,
1.21.119.192/27,1853909,1861060,,0,0,540-0031,34.6910,135.5124,200,
1.21.119.224/29,1853909,1861060,,0,0,540-0031,34.6910,135.5124,200,
1.21.119.232/31,1853909,1861060,,0,0,540-0031,34.6910,135.5124,200,
1.21.119.234/32,1853909,1861060,,0,0,540-0031,34.6910,135.5124,200,
